Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL
15-Nov-20,Garden,Seller 43,Seller 43-link,Seller 43-storefrontlink,"1-16 of over 6,000 results",87% positive in the last 12 months (62 ratings),Kafuty is committed to providing each customer with the highest standard of customer service.,Business Name:Shen zhen shi xin yan yuan ke ji you xian gong si,Long gang qu long gang jie dao nan lian she qulong gang da dao 4012hao xiang qian da sha 801Shen zhen shiGuang dong sheng518116CN,3,0,0,8,32,5,Kafuty,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=ce-de&field-keywords=Kafuty
15-Nov-20,Garden,Seller 44,Seller 44-link,Seller 44-storefrontlink,"1-16 of over 2,000 results",44% positive lifetime (9 total ratings),kaifaqukuncuibaihuodian is committed to providing each customer with the highest standard of customer service.,Business Name:xianjingjijishukaifaqukuncuibaihuodian,jingjijishukaifaqufengchengsiluyahesijicheng01-155haomenmianxianshishanxisheng710000CN,9,0,0,56,1,1,MOTOULAX,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=MOTOULAX
15-Nov-20,Garden,Seller 45,Seller 45-link,Seller 45-storefrontlink,1-16 of 569 results,95% positive in the last 12 months (111 ratings),kaifaquli is committed to providing each customer with the highest standard of customer service.,Business Name:xianjingjijishukaifaqulingmeibaihuodian,jingjijishukaifaqufengyuanxiaoqumenmianfang108haoxianshishanxisheng710018CN,4,7,5,5,227,95,ShangSky,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ShangSky
15-Nov-20,Garden,Seller 46,Seller 46-link,Seller 46-storefrontlink,1-16 of 964 results,,kaifaqushengyiguanggaozhizuobu is committed to providing each customer with the highest standard of customer service.,Business Name:deyangkaifaqushengyiguanggaozhizuobu,jingyangqulongquanshannanluerduan29haodeyangshisichuansheng618000CN,1,0,0,0,0,0,YJZ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YJZ
15-Nov-20,Garden,Seller 47,Seller 47-link,Seller 47-storefrontlink,1-16 of 627 results,100% positive lifetime (6 total ratings),Kaifeng Zhenyan Trading Company is committed to providing each customer with the highest standard of customer service.,Business Name:KaiFengZhenYanShangMaoYouXianGongSi,RenMinLuZhongDuanXiCe68HaoKaiFengShiTongXuXianHeNanSheng475400CN,2,0,0,0,4,2,Lanmei,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Lanmei
15-Nov-20,Garden,Seller 48,Seller 48-link,Seller 48-storefrontlink,"1-16 of over 20,000 results",78% positive in the last 12 months (40 ratings),kaifengshixiangfuqufamanrizayongpindian is committed to providing each customer with the highest standard of customer service.,Business Name:kaifengshixiangfuqufamanrizayongpindian,xinglongxiangxinglongcunsanzuxiangfuqukaifengshi475199CN,1,10,17,18,10,8,Nrpfell,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Nrpfell
15-Nov-20,Garden,Seller 49,Seller 49-link,Seller 49-storefrontlink,"1-16 of over 20,000 results",0% positive lifetime (1 total ratings),kaihuaruichenmaoyiyouxiangongsi is committed to providing each customer with the highest standard of customer service.,Business Name:kaihuaruichenmaoyiyouxiangongsi,kaihuaxianhuabuzhenkaiyuanlu(yulongjiatianxia)1chuangy201quzhoushizhejiangsheng324399CN,4,0,0,100,0,0,Ruchen,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Ruchen
15-Nov-20,Garden,Seller 50,Seller 50-link,Seller 50-storefrontlink,"1-16 of over 20,000 results",63% positive lifetime (8 total ratings),kaikaishop is committed to providing each customer with the highest standard of customer service.,Business Name:taiyuanshixiaodianqurongxindashanghang,xiaodianquxuxinanjie158haotaiyuanshanxi030000CN,15,0,0,25,5,1,Plane,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Plane
15-Nov-20,Garden,Seller 51,Seller 51-link,Seller 51-storefrontlink,"1-16 of over 6,000 results",100% positive lifetime (5 total ratings),kaipingqubai is committed to providing each customer with the highest standard of customer service.,Business Name:tangshanshikaipingqubaiquanjidianjingxiaobu,yuehezhendonghuawujincheng89-11tangshanshikaipingquhebeisheng063021CN,11,0,0,0,1,0,Yaootely,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Yaootely
15-Nov-20,Garden,Seller 52,Seller 52-link,Seller 52-storefrontlink,"1-16 of over 1,000 results",95% positive in the last 12 months (221 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Georg Kaiser
 kaiser24.shop 
 Berliner Str. 155a
 42277 Wuppertal
 Deutschland
 Telefon: 020260937540
 Telefax: 020260937541
 E-Mail: info@kaiser24.shop
 USt-IdNr.: DE 241714748
 
 
 
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/odr. 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: ...",Business Name:Georg Kaiser,Berliner Str.155aWuppertal42277DE,15,0,0,3,2044,787,Markenlos,https://www.amazon.de/-/en/Markenlos/b/ref=bl_dp_s_web_7079845031?ie=UTF8&node=7079845031&field-lbr_brands_browse-bin=Markenlos
15-Nov-20,Garden,Seller 53,Seller 53-link,Seller 53-storefrontlink,"1-16 of over 6,000 results",,kaiyuanshiyoujianhuayidiAN is committed to providing each customer with the highest standard of customer service.,Business Name:kaiyuanshiyoujianhuayidian,xinhualu82haotielingshikaiyuanshiliaoningsheng112000CN,1,0,0,0,1,0,ZWWZ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=ZWWZ
15-Nov-20,Garden,Seller 54,Seller 54-link,Seller 54-storefrontlink,"1-16 of over 8,000 results",95% positive in the last 12 months (4189 ratings),"Impressum der Kaleido.Shop GmbH
Kaleido.Shop GmbH
Neubrückenstr. 7C
33142 Büren
Telefon: 02951/9849790 (Montag bis Freitag 9:00 - 16:00 Uhr.)
Fax: 02951/9849797
E-Mail: info@kaleidoshop.de

Geschäftsführer:
Thomas Pietz
Thomas Schade
Registergericht: Amtsgericht Paderborn
Registernummer: HRB 4350
Umsatzsteuer-Identifikationsnummer gem. Par. 27a Umsatzsteuergesetz: DE231187067 

Wir sind zur Teilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle weder verpflichtet noch bereit.

Die E...",Business Name:Kaleido.Shop GmbH,Neubrückenstr.7cBürenNordrhein-Westfalen33142DE,16,6,5,4,40684,10339,Visit the TFA Dostmann Store,https://www.amazon.de/-/en/stores/TFA+Dostmann+GmbH+%26+Co+KG/page/EAF5F066-D2DC-42AB-8D1D-9E5898BCA26D?ref_=ast_bln
15-Nov-20,Garden,Seller 55,Seller 55-link,Seller 55-storefrontlink,"1-16 of over 5,000 results",98% positive in the last 12 months (286 ratings),"Impressum

 Gesetzliche Anbieterkennung:

 Kalitec Verbindungstechnik GmbH

 diese vertreten durch den Geschäftsführer Kai Lindemann, Kevin Braasch

 Lindgesfeld 8h

 42653 Solingen

 Deutschland

 Telefon: 0212|5990639

 Telefax: 0212/5993427

 E-Mail: 

 info@kalishop.de

 USt-IdNr.: DE 313924120

 eingetragen im Handelsregister des Amtsgerichtes Wuppertal

 Handelsregisternummer HRB 28439

 Alternative Streitbeilegung:

 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform)

 berei...",Business Name:Kalitec Verbindunstechnik GmbH,Lindgesfeld 8hLindgesfeld 8HSolingenNRW42653DE,15,0,2,1,698,268,SW-Stahl,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=automotive&field-keywords=SW-Stahl
15-Nov-20,Garden,Seller 56,Seller 56-link,Seller 56-storefrontlink,1-16 of 60 results,87% positive lifetime (15 total ratings),KAMAI is committed to providing each customer with the highest standard of customer service.,Business Name:KAMAI.PL GmbH,KAMAI.PL Sp.z.o.oWola Batorska 461Zabierzow BochenskiPoland32-007PL,1,0,0,0,64,21,Thermoplast,https://www.amazon.de/-/en/Thermoplast/b/ref=bl_dp_s_web_18789757031?ie=UTF8&node=18789757031&field-lbr_brands_browse-bin=Thermoplast
15-Nov-20,Garden,Seller 57,Seller 57-link,Seller 57-storefrontlink,"1-16 of over 4,000 results",98% positive in the last 12 months (962 ratings),"Impressum
 Schindler + Hofmann GmbH & Co KG
 Georg-Mehrtens-Str. 5
 01237 Dresden
 
 Sitz der Gesellschaft: Dresden
 Registergericht: Dresden HRA 7888
 
 Persönlich haftende Gesellschafterin:
 Schindler+Hofmann Verwaltungs-GmbH
 Sitz der Gesellschaft: Dresden
 Registergericht: Dresden HRB 29398
 Geschäftsführer: Sven Schindler, Jens Hofmann
 
 Tel: +49-(0)351-259300-11
 Fax: +49-(0)351-259300-33
 Email: info@kamdi24.de
 
 UST-ID: DE274121967
 
 Deutsche Bank Chemnitz
 DE02 8707 0000 0647 9596 00
 
Online-Schlichtungs...",Business Name:Schindler+Hofmann GmbH & Co. KG,Georg-Mehrtens-Str. 5DresdenSachsen01237DE,15,1,3,2,1424,1231,Visit the Petromax Store,https://www.amazon.de/-/en/stores/Petromax/page/596BEC72-CCEB-44EC-9C41-DAD254B2A788?ref_=ast_bln
15-Nov-20,Garden,Seller 58,Seller 58-link,Seller 58-storefrontlink,1-16 of 21 results,100% positive lifetime (1 total ratings),kamindiscount is committed to providing each customer with the highest standard of customer service.,VAT Number:DE332440907,,14,0,0,0,242,101,TermaTech,https://www.amazon.de/-/en/TermaTech/b/ref=bl_dp_s_web_18305738031?ie=UTF8&node=18305738031&field-lbr_brands_browse-bin=TermaTech
15-Nov-20,Garden,Seller 59,Seller 59-link,Seller 59-storefrontlink,1-16 of 510 results,95% positive in the last 12 months (88 ratings),Kaminlicht is committed to providing each customer with the highest standard of customer service.,Business Name:Kaminlicht GmbH,James-Franck-Str.23Berlin12489DE,15,0,0,3,164,106,Kaminlicht,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Kaminlicht
15-Nov-20,Garden,Seller 60,Seller 60-link,Seller 60-storefrontlink,1-16 of 806 results,90% positive in the last 12 months (146 ratings),"Herzlich willkommen bei kaminplus! Wir finden, es ist immer eine heiße Idee, bei uns fündig zu werden! Wir bieten Ihnen alles rund um den Kamin, von wasserführenden Kamineinsätzen, Schornsteinen, Kaminbestecken, Luftgittern bis zum Kaminanzünder. kaminplus: immer eine heiße Idee...  Impressum    Gesetzliche Anbieterkennung:    kaminplus GmbH  diese vertreten durch den Geschäftsführer Robert Stachurski   Lecker Chaussee 20  25917 Leck  Deutschland  Telefon: 046628917345  Telefax: 046628917346  E-...",Business Name:kaminplus GmbH,Lecker Chaussee20Leck25917DE,15,0,3,9,3217,1561,Visit the Petromax Store,https://www.amazon.de/-/en/stores/Petromax/page/596BEC72-CCEB-44EC-9C41-DAD254B2A788?ref_=ast_bln
15-Nov-20,Garden,Seller 61,Seller 61-link,Seller 61-storefrontlink,"1-16 of over 2,000 results",96% positive in the last 12 months (163 ratings),"Impressum
 Achim Schmitt
 Menanusstr. 10a
 97440 Werneck
 Deutschland
 Tel: 09363-9977217
 Fax: 09363-9977211
 E-Mail: kundenservice@kamin-store24.de
 Umsatzsteuer-Identifikationsnummer gemäß § 27 a Umsatzsteuergesetz: DE176946526 
 Wir sind seit 16.02.2016 Mitglied der Initiative ""FairCommerce"".
 Nähere Informationen hierzu finden Sie unter www.fair-commerce.de 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter dies...",Business Name:Handelsvertretung Achim Schmitt,Menanusstrasse 10aWerneck97440DE,15,5,2,3,1561,820,Goldmann,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Goldmann
15-Nov-20,Garden,Seller 62,Seller 62-link,Seller 62-storefrontlink,1-16 of 516 results,28% positive in the last 12 months (50 ratings),Markenname:Kamoku101Markenno:01870311Vollständiger Name des gesetzlichen Vertreters:xianfeng chenGeschäftsname:taizhoushi luqiaobeierjin diannao youxiangongsiGeschäftsart:LtdHandelsregisternummer:331004000149139Kundendienstadresse:dianzishumacheng sanceng 3988 haotaizhoushi luqiazhejiangsheng318050CNGeschäftsadresse:dianzishumacheng sanceng 3988 haotaizhoushi luqiazhejiangsheng318050CN,Business Name:taizhoushi luqiaobeierjin diannao youxiangongsi,dianzishumacheng sanceng 3988 haotaizhoushi luqiazhejiangsheng318050CN,15,92,80,68,503,358,Crewell,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Crewell
15-Nov-20,Garden,Seller 63,Seller 63-link,Seller 63-storefrontlink,1-16 of 779 results,98% positive in the last 12 months (1023 ratings),"Gesetzliche Anbieterkennung:
 
 Samir Zamel
 Bockholtstr 151
 41460 Neuss
 Deutschland
 Telefon: 02131 4055551
 Telefax: (02131) 7727195
 E-Mail: amazon@kanana-online.de
 USt-IdNr.: DE 257455410
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/odr.
 
 Wir sind seit 03.12.2015 Mitglied der Initiative ""FairCommerce"".
Nähere Informationen hierzu finden Sie unter www.fair-commerce...",Business Name:Samir Zamel,Bockholtstr151Neuss41460DE,4,0,2,2,1888,1262,Soytich,https://www.amazon.de/-/en/Soytich/b/ref=bl_dp_s_web_18854816031?ie=UTF8&node=18854816031&field-lbr_brands_browse-bin=Soytich
15-Nov-20,Garden,Seller 64,Seller 64-link,Seller 64-storefrontlink,"1-16 of over 10,000 results",100% positive lifetime (7 total ratings),kangtao is committed to providing each customer with the highest standard of customer service.,Business Name:zhoukoushiyoubenshangmaoyouxiangongsi,henanshengzhoukoushishangshuixianronghuichengerqic5dong1danyuan703shishangshuixianhenanshengzhoukoushi466000CN,4,0,0,0,3,1,XLTWKK,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=XLTWKK
15-Nov-20,Garden,Seller 65,Seller 65-link,Seller 65-storefrontlink,1-16 of 139 results,100% positive in the last 12 months (16 ratings),"Markus Waas

Kanister-Vertrieb MW

Münchner Str. 41

86641 Rain

Deutschland



Tel.: 09090/921-774

Fax: 09090/921-773

E-Mail: info@kanister-vertrieb.de
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/Unter diesem Link finden Sie die Kontaktdaten der offiziellen Streitbeilegungsstellen: https://webgate.ec.europa.eu/odr/main/index.cfm?event=main.adr.show",Business Name:Kanister-Vertrieb MW Markus Waas,Münchner Str.41Rain86641DE,15,0,0,0,271,222,Wilai,https://www.amazon.de/-/en/Wilai/b/ref=bl_dp_s_web_1687517031?ie=UTF8&node=1687517031&field-lbr_brands_browse-bin=Wilai
15-Nov-20,Garden,Seller 66,Seller 66-link,Seller 66-storefrontlink,1-16 of 579 results,99% positive lifetime (1138 total ratings),"The business address is:  K A Parts Limited, Elles House, 4b Invincible Road, Farnborough, Hants, GU14 7QU, United Kingdom The price stated is valid for 14 days from the date of purchase.  Goods will be despatched from stock within working 5 working days of receipt of payment.   If goods are not in stock this will have been communicated in the item description or we will notify you within 5 working days.  Substitute goods will not be supplied if an item is out of stock.   You have the right to c...",Business Name:K A Parts Limited,7 Crawley Wood CloseCamberleySurreyGU15 2BXGB,15,0,0,0,8176,5499,(blank),(blank)
15-Nov-20,Garden,Seller 67,Seller 67-link,Seller 67-storefrontlink,1-16 of 144 results,89% positive in the last 12 months (130 ratings),"Karabars ist der Online-Handel Arm Karabar Ltd, ein Familienunternehmen und geführtes Unternehmen mit Ursprung zurück bis 1999, mit über 10 Jahren Erfahrung in der Gepäck-und Reise-Accessoires Markt. Online-Handel seit 2004, ist Karabars schnell zu einem der UK `s führenden Online-Gepäck-und Reise-Accessoires Händler. Während mehr als 10 Jahren Handel mit unserer Philosophie ist einfach geblieben, zu einem One-Stop-Gepäck-und Reise-Zubehör-Shop sein. Wir verdanken unseren Erfolg und Wachstum für...",Business Name:KARABAR LTD,Units 12-16Heads of the Valley Industrial EstateHeads of the Valley Industrial EstateRhymneyNP22 5RLGB,8,0,0,10,293,288,Slimbridge,https://www.amazon.de/-/en/Slimbridge/b/ref=bl_dp_s_web_8831455031?ie=UTF8&node=8831455031&field-lbr_brands_browse-bin=Slimbridge
15-Nov-20,Garden,Seller 68,Seller 68-link,Seller 68-storefrontlink,1-16 of 450 results,100% positive lifetime (35 total ratings),Karabu srls is committed to providing each customer with the highest standard of customer service.,Business Name:Karabu srls,"via Salvo D'Acquisto, 16Orta NovaFG71045IT",16,0,0,0,57,43,Funny Fashion,https://www.amazon.de/-/en/Funny-Fashion/b/ref=bl_dp_s_web_7036878031?ie=UTF8&node=7036878031&field-lbr_brands_browse-bin=Funny+Fashion
15-Nov-20,Garden,Seller 69,Seller 69-link,Seller 69-storefrontlink,"1-16 of over 10,000 results",100% positive lifetime (1 total ratings),Karen Bunyan is committed to providing each customer with the highest standard of customer service.,Business Name:wuyiguangchangmaoyiyouxiangongsi,wuyixianhushanjiedaotashanxiaoqu31zhuang2hao(zizhushenbao)jinhuashizhejiangsheng321200CN,16,0,0,0,2,2,Sioneit,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Sioneit
15-Nov-20,Garden,Seller 70,Seller 70-link,Seller 70-storefrontlink,"1-16 of over 4,000 results",93% positive in the last 12 months (301 ratings),"Creativ-Discount & Party-Discount Köln GmbH & Co. KG
 Hohenstaufenring 66-70
 50674 Köln Deutschland
 
 Tel.: +49 221 1207270 Fax: +49 221 12072715 E-Mail: koeln@party-discount.de
 
 Registergericht: Amtsgericht Köln
 Registernummer: HRA 27904
 
 Die Creativ-Discount & Party-Discount Köln GmbH & Co. KG wird vertreten durch die persönlich haftende Gesellschafterin: Creativ-Discount & Party-Discount Köln Beteiligungs GmbH, Registergericht: Amtsgericht Köln, HRB 69989.
 
Diese wiederum wird vertreten durch d...",Business Name:Creativ-Discount & Party-Discount Köln GmbH & Co. KG,Hohenstaufenring66-70Köln50674DE,15,4,4,5,1178,646,Rayher,https://www.amazon.de/-/en/Rayher/b/ref=bl_dp_s_web_2851815031?ie=UTF8&node=2851815031&field-lbr_brands_browse-bin=Rayher
15-Nov-20,Garden,Seller 71,Seller 71-link,Seller 71-storefrontlink,"1-16 of over 3,000 results",90% positive in the last 12 months (155 ratings),"Karneval-Fasching-Shop Inhaber: Regina Wiese
 
 Zum Möhnewehr 2
 D-59755 Arnsberg
 E-Mail: info@karneval-fasching-shop.de Tel: 02938-979484 (10.00h - 12.00h)
 
 UStid-Nr. DE 814367597 Retouren: Karneval-Fasching-Shop, Zum Möhnewehr 2, 59755 Arnsberg 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die Kontaktdaten der offiziellen Streitbeilegungsstellen: https://webgate.ec.europa.eu/odr/m...",Business Name:Regina Wiese,Osterbusch 33Ense59469DE,16,0,0,8,752,727,Widmann,https://www.amazon.de/-/en/Widmann/b/ref=bl_dp_s_web_18791726031?ie=UTF8&node=18791726031&field-lbr_brands_browse-bin=Widmann
